Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 08/07  01:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/07  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/07  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/07  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/07  05:00:00,58162225.08261116,58162225.08261116,6791184.0 
 08/07  06:00:00,113465303.33170265,113465303.33170265,6791184.0 
 08/07  07:00:00,179998036.02870406,179998036.02870406,6791184.0 
 08/07  08:00:00,380293665.3339628,380293665.33396276,6791184.0 
 08/07  09:00:00,364126251.34315028,364126251.3431502,6791184.0 
 08/07  10:00:00,367523342.4980681,367523342.49806806,6791184.0 
 08/07  11:00:00,381218128.1518093,381218128.1518093,6791184.0 
 08/07  12:00:00,379581382.4359563,379581382.4359563,20791001.432777417 
 08/07  13:00:00,394110198.2091756,394110198.20917567,23098449.10672746 
 08/07  14:00:00,371145448.63876429,371145448.63876417,13155650.83269373 
 08/07  15:00:00,378292435.0060676,378292435.00606748,15409398.088528097 
 08/07  16:00:00,400415230.9333519,400415230.9333518,20190193.629979824 
 08/07  17:00:00,289853155.6316441,289853155.63164409,11004198.520757158 
 08/07  18:00:00,166998050.83612875,166998050.83612875,6791184.0 
 08/07  19:00:00,146299609.38681577,146299609.38681577,6791184.0 
 08/07  20:00:00,135282669.4769811,135282669.4769811,6791184.0 
 08/07  21:00:00,126346755.9760808,126346755.9760808,6791184.0 
 08/07  22:00:00,73301957.30496589,73301957.3049659,6791184.0 
 08/07  23:00:00,70207061.25759147,70207061.25759147,6791184.0 
 08/07  24:00:00,57335709.94418401,57335709.94418401,6791184.0 
 08/08  01:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/08  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/08  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/08  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/08  05:00:00,58162225.08261116,58162225.08261116,6791184.0 
 08/08  06:00:00,110194689.23138528,110194689.23138528,6791184.0 
 08/08  07:00:00,165491390.69757436,165491390.69757436,6791184.0 
 08/08  08:00:00,335093379.0434135,335093379.04341349,6791184.0 
 08/08  09:00:00,314485398.77684167,314485398.77684167,6791184.0 
 08/08  10:00:00,324526744.59380826,324526744.5938082,6791184.0 
 08/08  11:00:00,350375065.3178979,350375065.3178978,6791184.0 
 08/08  12:00:00,354057707.8368028,354057707.8368028,25427534.22384589 
 08/08  13:00:00,380421877.4659703,380421877.4659703,20650135.633852669 
 08/08  14:00:00,369260087.3350991,369260087.33509907,15456231.455004132 
 08/08  15:00:00,372391764.7039204,372391764.70392039,15409026.185816315 
 08/08  16:00:00,380594300.9075976,380594300.90759757,15725312.265054983 
 08/08  17:00:00,282050808.3273561,282050808.32735607,11030801.28231645 
 08/08  18:00:00,157768906.99144904,157768906.99144907,10938605.887514122 
 08/08  19:00:00,135812079.2877367,135812079.2877367,6791184.0 
 08/08  20:00:00,128817747.05352009,128817747.05352009,6791184.0 
 08/08  21:00:00,119163746.08818309,119163746.0881831,6791184.0 
 08/08  22:00:00,73301957.30496589,73301957.3049659,6791184.0 
 08/08  23:00:00,70207061.25759147,70207061.25759147,6791184.0 
 08/08  24:00:00,57335709.94418401,57335709.94418401,6791184.0 
 08/09  01:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/09  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/09  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/09  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/09  05:00:00,58162225.08261116,58162225.08261116,6791184.0 
 08/09  06:00:00,104829874.04112379,104829874.0411238,6791184.0 
 08/09  07:00:00,163438072.95973058,163438072.95973058,6791184.0 
 08/09  08:00:00,343259869.41316536,343259869.41316518,6791184.0 
 08/09  09:00:00,331595196.71791037,331595196.71791037,6791184.0 
 08/09  10:00:00,340897749.4099555,340897749.40995547,6791184.0 
 08/09  11:00:00,363127485.5590914,363127485.5590913,6791184.0 
 08/09  12:00:00,359026615.1142689,359026615.1142689,25428567.691182253 
 08/09  13:00:00,380397375.6532593,380397375.6532593,20648705.174791006 
 08/09  14:00:00,368234598.52048376,368234598.52048376,15431071.96801839 
 08/09  15:00:00,371855265.3800088,371855265.38000878,15405029.516245164 
 08/09  16:00:00,381040726.6870228,381040726.6870227,15720052.95370781 
 08/09  17:00:00,282475299.58099636,282475299.5809963,11038764.810305076 
 08/09  18:00:00,160927518.1111693,160927518.11116929,10957673.912039429 
 08/09  19:00:00,138187374.34051446,138187374.34051446,6791184.0 
 08/09  20:00:00,128877497.53488912,128877497.53488912,6791184.0 
 08/09  21:00:00,124730663.94942828,124730663.94942828,6791184.0 
 08/09  22:00:00,73301957.30496589,73301957.3049659,6791184.0 
 08/09  23:00:00,70207061.25759147,70207061.25759147,6791184.0 
 08/09  24:00:00,57335709.94418401,57335709.94418401,6791184.0 
 08/10  01:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/10  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/10  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/10  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/10  05:00:00,58162225.08261116,58162225.08261116,6791184.0 
 08/10  06:00:00,108126146.09505542,108126146.0950554,6791184.0 
 08/10  07:00:00,168014530.4999649,168014530.49996487,6791184.0 
 08/10  08:00:00,356411712.44496849,356411712.44496837,6791184.0 
 08/10  09:00:00,346509766.7606602,346509766.7606602,6791184.0 
 08/10  10:00:00,347737420.128309,347737420.128309,6791184.0 
 08/10  11:00:00,366112729.5767384,366112729.57673826,6791184.0 
 08/10  12:00:00,362000723.6466718,362000723.6466717,25434331.9452421 
 08/10  13:00:00,384710135.1434062,384710135.1434061,20647432.819044565 
 08/10  14:00:00,364500901.9223867,364500901.92238667,15441106.13958145 
 08/10  15:00:00,362066602.7773972,362066602.7773972,15412757.779004384 
 08/10  16:00:00,371226647.9446249,371226647.9446248,15722978.415189948 
 08/10  17:00:00,280227615.0590186,280227615.0590186,11016246.856766262 
 08/10  18:00:00,159025596.3738001,159025596.3738001,10928226.957676236 
 08/10  19:00:00,138565537.54224754,138565537.54224754,6791184.0 
 08/10  20:00:00,132698852.3104848,132698852.3104848,6791184.0 
 08/10  21:00:00,124212128.48675388,124212128.4867539,6791184.0 
 08/10  22:00:00,73301957.30496589,73301957.3049659,6791184.0 
 08/10  23:00:00,70207061.25759147,70207061.25759147,6791184.0 
 08/10  24:00:00,57335709.94418401,57335709.94418401,6791184.0 
 08/11  01:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/11  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/11  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/11  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/11  05:00:00,58162225.08261116,58162225.08261116,6791184.0 
 08/11  06:00:00,99626436.76424398,99626436.76424398,6791184.0 
 08/11  07:00:00,153528208.53240363,153528208.53240366,6791184.0 
 08/11  08:00:00,320237450.3607123,320237450.3607123,6791184.0 
 08/11  09:00:00,310643746.5161313,310643746.5161313,6791184.0 
 08/11  10:00:00,324334309.33081129,324334309.33081129,6791184.0 
 08/11  11:00:00,348166258.5682189,348166258.5682189,6791184.0 
 08/11  12:00:00,346083210.7301126,346083210.7301125,25437269.789129124 
 08/11  13:00:00,363048453.8344037,363048453.83440366,20647159.023290427 
 08/11  14:00:00,347919885.59026166,347919885.5902616,15443196.03614832 
 08/11  15:00:00,355594259.52224627,355594259.5222461,15415160.142416664 
 08/11  16:00:00,367789521.7225542,367789521.72255417,15723295.252814342 
 08/11  17:00:00,268621667.1284465,268621667.1284465,11001711.016203542 
 08/11  18:00:00,150635990.66543315,150635990.6654331,10932329.468415285 
 08/11  19:00:00,134634937.79890306,134634937.79890306,6791184.0 
 08/11  20:00:00,128880820.27760515,128880820.27760518,6791184.0 
 08/11  21:00:00,119143878.02221586,119143878.02221588,6791184.0 
 08/11  22:00:00,73301957.30496589,73301957.3049659,6791184.0 
 08/11  23:00:00,70207061.25759147,70207061.25759147,6791184.0 
 08/11  24:00:00,57335709.94418401,57335709.94418401,6791184.0 
 08/12  01:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/12  02:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/12  03:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/12  04:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/12  05:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/12  06:00:00,107640347.79783306,107640347.79783306,6791184.0 
 08/12  07:00:00,125389712.81188639,125389712.81188637,6791184.0 
 08/12  08:00:00,156982160.4983499,156982160.4983499,6791184.0 
 08/12  09:00:00,177671152.46265374,177671152.46265374,6791184.0 
 08/12  10:00:00,177637830.2446108,177637830.2446108,6791184.0 
 08/12  11:00:00,189289748.2714033,189289748.2714033,6791184.0 
 08/12  12:00:00,151851024.0285054,151851024.0285054,6791184.0 
 08/12  13:00:00,148560476.7746211,148560476.7746211,6791184.0 
 08/12  14:00:00,143060814.83515839,143060814.83515839,6791184.0 
 08/12  15:00:00,134678885.39375199,134678885.39375199,6791184.0 
 08/12  16:00:00,131205420.8982934,131205420.8982934,6791184.0 
 08/12  17:00:00,106093882.20379678,106093882.20379676,6791184.0 
 08/12  18:00:00,68381087.30494249,68381087.30494249,6791184.0 
 08/12  19:00:00,57671365.93885185,57671365.93885184,6791184.0 
 08/12  20:00:00,48630519.19145743,48630519.19145743,6791184.0 
 08/12  21:00:00,48630519.19145743,48630519.19145743,6791184.0 
 08/12  22:00:00,48630519.19145743,48630519.19145743,6791184.0 
 08/12  23:00:00,48630519.19145743,48630519.19145743,6791184.0 
 08/12  24:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/13  01:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/13  02:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/13  03:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/13  04:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/13  05:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/13  06:00:00,48104058.60994885,48104058.60994885,6791184.0 
 08/13  07:00:00,47019608.52221343,47019608.52221343,6791184.0 
 08/13  08:00:00,81990083.26919589,81990083.26919589,6791184.0 
 08/13  09:00:00,96544826.94412959,96544826.94412959,6791184.0 
 08/13  10:00:00,96182557.71358243,96182557.71358243,6791184.0 
 08/13  11:00:00,73393984.63429058,73393984.63429058,6791184.0 
 08/13  12:00:00,53263799.651695359,53263799.65169536,6791184.0 
 08/13  13:00:00,55723428.27967198,55723428.27967197,6791184.0 
 08/13  14:00:00,51342404.937549937,51342404.937549937,6791184.0 
 08/13  15:00:00,93578393.79937741,93578393.79937741,6791184.0 
 08/13  16:00:00,104088919.77296329,104088919.77296329,6791184.0 
 08/13  17:00:00,98145628.39410889,98145628.39410886,6791184.0 
 08/13  18:00:00,89923907.55799929,89923907.55799926,6791184.0 
 08/13  19:00:00,52667402.58259921,52667402.58259921,6791184.0 
 08/13  20:00:00,48630519.19145743,48630519.19145743,6791184.0 
 08/13  21:00:00,48630519.19145743,48630519.19145743,6791184.0 
 08/13  22:00:00,48630519.19145743,48630519.19145743,6791184.0 
 08/13  23:00:00,48630519.19145743,48630519.19145743,6791184.0 
 08/13  24:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/14  01:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/14  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/14  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/14  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/14  05:00:00,58162225.08261116,58162225.08261116,6791184.0 
 08/14  06:00:00,116251623.30283985,116251623.30283985,6791184.0 
 08/14  07:00:00,184154434.483314,184154434.483314,6791184.0 
 08/14  08:00:00,383781483.7024102,383781483.7024101,6791184.0 
 08/14  09:00:00,368472675.7887654,368472675.7887654,6791184.0 
 08/14  10:00:00,358282522.96316859,358282522.9631685,6791184.0 
 08/14  11:00:00,381633810.72765579,381633810.7276557,6791184.0 
 08/14  12:00:00,379054493.8297803,379054493.8297803,20793693.806319838 
 08/14  13:00:00,388525535.70622226,388525535.7062222,23744474.610729878 
 08/14  14:00:00,378547923.5441054,378547923.54410538,12545784.064908952 
 08/14  15:00:00,378447169.4065925,378447169.4065925,15406179.802540832 
 08/14  16:00:00,384703856.73257997,384703856.73257997,20189690.75947492 
 08/14  17:00:00,289940701.36538776,289940701.3653877,11000174.094966647 
 08/14  18:00:00,169104903.52548415,169104903.52548415,6791184.0 
 08/14  19:00:00,152660650.57008539,152660650.57008536,6791184.0 
 08/14  20:00:00,142626696.3341232,142626696.3341232,6791184.0 
 08/14  21:00:00,131942741.91812608,131942741.91812608,6791184.0 
 08/14  22:00:00,73301957.30496589,73301957.3049659,6791184.0 
 08/14  23:00:00,70207061.25759147,70207061.25759147,6791184.0 
 08/14  24:00:00,57335709.94418401,57335709.94418401,6791184.0 
 08/15  01:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/15  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/15  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/15  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/15  05:00:00,58162225.08261116,58162225.08261116,6791184.0 
 08/15  06:00:00,107533210.76191795,107533210.76191794,6791184.0 
 08/15  07:00:00,174997441.2742249,174997441.2742249,6791184.0 
 08/15  08:00:00,363782111.5363858,363782111.5363858,6791184.0 
 08/15  09:00:00,358329122.7045291,358329122.70452907,6791184.0 
 08/15  10:00:00,354561536.4998767,354561536.4998766,6791184.0 
 08/15  11:00:00,375618556.09578576,375618556.0957857,6791184.0 
 08/15  12:00:00,371053304.13817068,371053304.1381706,25430556.12028856 
 08/15  13:00:00,388477781.82624629,388477781.82624629,20654414.69918496 
 08/15  14:00:00,373514222.1039201,373514222.10392007,15495652.910495066 
 08/15  15:00:00,381490095.9652488,381490095.9652488,15415685.66098237 
 08/15  16:00:00,406454615.6897236,406454615.6897236,15730810.617911106 
 08/15  17:00:00,297626542.3323091,297626542.3323091,14373137.678625888 
 08/15  18:00:00,168623559.56923814,168623559.56923814,7653810.116072407 
 08/15  19:00:00,150341512.9984003,150341512.9984003,6791184.0 
 08/15  20:00:00,140498399.58333699,140498399.58333699,6791184.0 
 08/15  21:00:00,128807608.61466955,128807608.61466955,6791184.0 
 08/15  22:00:00,73301957.30496589,73301957.3049659,6791184.0 
 08/15  23:00:00,70207061.25759147,70207061.25759147,6791184.0 
 08/15  24:00:00,57335709.94418401,57335709.94418401,6791184.0 
 08/16  01:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/16  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/16  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/16  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/16  05:00:00,58162225.08261116,58162225.08261116,6791184.0 
 08/16  06:00:00,109729673.80193605,109729673.80193603,6791184.0 
 08/16  07:00:00,166146489.277297,166146489.277297,6791184.0 
 08/16  08:00:00,355882757.359327,355882757.359327,6791184.0 
 08/16  09:00:00,346153346.4587127,346153346.45871266,6791184.0 
 08/16  10:00:00,351965749.9387744,351965749.9387744,6791184.0 
 08/16  11:00:00,365008554.77623179,365008554.77623167,6791184.0 
 08/16  12:00:00,369195659.35475406,369195659.35475406,25431445.754546536 
 08/16  13:00:00,391657269.17434999,391657269.17434999,20651600.579042615 
 08/16  14:00:00,370046556.44041249,370046556.44041249,15436217.70584857 
 08/16  15:00:00,382934879.8204548,382934879.8204547,15407525.747025896 
 08/16  16:00:00,392368771.7163498,392368771.71634969,15726074.75039047 
 08/16  17:00:00,286877680.4544754,286877680.4544754,11031691.628193476 
 08/16  18:00:00,165635784.30379988,165635784.30379988,10939433.92812197 
 08/16  19:00:00,147335627.51097016,147335627.51097016,6791184.0 
 08/16  20:00:00,135083932.3378384,135083932.3378384,6791184.0 
 08/16  21:00:00,126343955.08868708,126343955.08868709,6791184.0 
 08/16  22:00:00,73301957.30496589,73301957.3049659,6791184.0 
 08/16  23:00:00,70207061.25759147,70207061.25759147,6791184.0 
 08/16  24:00:00,57335709.94418401,57335709.94418401,6791184.0 
 08/17  01:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/17  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/17  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/17  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/17  05:00:00,58162225.08261116,58162225.08261116,6791184.0 
 08/17  06:00:00,111412996.7791383,111412996.7791383,6791184.0 
 08/17  07:00:00,172802074.01001493,172802074.01001496,6791184.0 
 08/17  08:00:00,365632005.820206,365632005.8202059,6791184.0 
 08/17  09:00:00,355731482.0958454,355731482.09584537,6791184.0 
 08/17  10:00:00,362637292.38223019,362637292.3822301,6791184.0 
 08/17  11:00:00,382397628.08364507,382397628.08364507,6791184.0 
 08/17  12:00:00,373753893.112154,373753893.11215397,25432278.273538449 
 08/17  13:00:00,387258140.45398047,387258140.45398047,20651797.285412279 
 08/17  14:00:00,376169578.2019486,376169578.2019486,15433173.755413775 
 08/17  15:00:00,384867028.9832803,384867028.9832803,15405880.341216814 
 08/17  16:00:00,400074363.2420092,400074363.24200919,15725655.306027784 
 08/17  17:00:00,309705253.3331989,309705253.33319887,11032545.895514859 
 08/17  18:00:00,170699376.52932824,170699376.52932824,10941849.525997147 
 08/17  19:00:00,149061155.40300829,149061155.40300826,6791184.0 
 08/17  20:00:00,139547607.6927278,139547607.6927278,6791184.0 
 08/17  21:00:00,131777951.11354557,131777951.11354557,6791184.0 
 08/17  22:00:00,73301957.30496589,73301957.3049659,6791184.0 
 08/17  23:00:00,70207061.25759147,70207061.25759147,6791184.0 
 08/17  24:00:00,57335709.94418401,57335709.94418401,6791184.0 
 08/18  01:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/18  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/18  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/18  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/18  05:00:00,58162225.08261116,58162225.08261116,6791184.0 
 08/18  06:00:00,110549032.25534037,110549032.25534037,6791184.0 
 08/18  07:00:00,174280414.71792696,174280414.71792696,6791184.0 
 08/18  08:00:00,365084576.31870546,365084576.3187053,6791184.0 
 08/18  09:00:00,353451553.07776567,353451553.0777656,6791184.0 
 08/18  10:00:00,360102797.1552204,360102797.1552203,6791184.0 
 08/18  11:00:00,370070843.9789741,370070843.97897407,6791184.0 
 08/18  12:00:00,378261944.83344206,378261944.833442,25433063.036540469 
 08/18  13:00:00,389964761.9426859,389964761.9426859,20652370.83750673 
 08/18  14:00:00,375404995.0175853,375404995.0175852,15433886.945786562 
 08/18  15:00:00,380289201.52494356,380289201.52494356,15406958.428547085 
 08/18  16:00:00,405537105.7493682,405537105.7493682,15726379.633028893 
 08/18  17:00:00,305723376.8461808,305723376.8461808,11032050.775028665 
 08/18  18:00:00,175214134.80011846,175214134.80011846,10939778.248171604 
 08/18  19:00:00,152450005.43455488,152450005.43455488,6791184.0 
 08/18  20:00:00,140532842.68194474,140532842.68194474,6791184.0 
 08/18  21:00:00,131845461.16963826,131845461.16963823,6791184.0 
 08/18  22:00:00,73301957.30496589,73301957.3049659,6791184.0 
 08/18  23:00:00,70207061.25759147,70207061.25759147,6791184.0 
 08/18  24:00:00,57335709.94418401,57335709.94418401,6791184.0 
 08/19  01:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/19  02:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/19  03:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/19  04:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/19  05:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/19  06:00:00,113908163.54199796,113908163.54199797,6791184.0 
 08/19  07:00:00,146021302.12037099,146021302.12037099,6791184.0 
 08/19  08:00:00,183932811.63487599,183932811.634876,6791184.0 
 08/19  09:00:00,204345001.0527535,204345001.05275346,6791184.0 
 08/19  10:00:00,200854389.30100013,200854389.3010001,6791184.0 
 08/19  11:00:00,211425324.6982709,211425324.69827084,6791184.0 
 08/19  12:00:00,171114312.72716887,171114312.72716887,6791184.0 
 08/19  13:00:00,160942338.8718275,160942338.87182749,6791184.0 
 08/19  14:00:00,156697186.1890124,156697186.1890124,6791184.0 
 08/19  15:00:00,149390222.39902444,149390222.39902444,6791184.0 
 08/19  16:00:00,147900172.81225655,147900172.81225655,6791184.0 
 08/19  17:00:00,113880947.014536,113880947.014536,6791184.0 
 08/19  18:00:00,81618092.25685288,81618092.25685287,6791184.0 
 08/19  19:00:00,61663213.33084392,61663213.33084392,6791184.0 
 08/19  20:00:00,48630519.19145743,48630519.19145743,6791184.0 
 08/19  21:00:00,48630519.19145743,48630519.19145743,6791184.0 
 08/19  22:00:00,48630519.19145743,48630519.19145743,6791184.0 
 08/19  23:00:00,48630519.19145743,48630519.19145743,6791184.0 
 08/19  24:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/20  01:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/20  02:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/20  03:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/20  04:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/20  05:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/20  06:00:00,48206067.74745327,48206067.747453268,6791184.0 
 08/20  07:00:00,44596389.03598787,44596389.03598786,6791184.0 
 08/20  08:00:00,51665258.89270565,51665258.89270565,6791184.0 
 08/20  09:00:00,89684094.66301565,89684094.66301565,6791184.0 
 08/20  10:00:00,88642027.64046899,88642027.64046899,6791184.0 
 08/20  11:00:00,63262649.18571457,63262649.18571458,6791184.0 
 08/20  12:00:00,55959560.50174303,55959560.50174302,6791184.0 
 08/20  13:00:00,44530631.45924014,44530631.45924014,6791184.0 
 08/20  14:00:00,55625220.53587129,55625220.53587129,6791184.0 
 08/20  15:00:00,89631020.63788513,89631020.63788513,6791184.0 
 08/20  16:00:00,89041987.85081817,89041987.85081819,6791184.0 
 08/20  17:00:00,88506919.51875514,88506919.51875516,6791184.0 
 08/20  18:00:00,72850297.05950001,72850297.05950001,6791184.0 
 08/20  19:00:00,56566885.094162318,56566885.09416231,6791184.0 
 08/20  20:00:00,48630519.19145743,48630519.19145743,6791184.0 
 08/20  21:00:00,48630519.19145743,48630519.19145743,6791184.0 
 08/20  22:00:00,48630519.19145743,48630519.19145743,6791184.0 
 08/20  23:00:00,48630519.19145743,48630519.19145743,6791184.0 
 08/20  24:00:00,46085139.19145743,46085139.19145743,6791184.0 
 08/21  01:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/21  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/21  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/21  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/21  05:00:00,58162225.08261116,58162225.08261116,6791184.0 
 08/21  06:00:00,97702914.04999215,97702914.04999215,6791184.0 
 08/21  07:00:00,150441135.84098674,150441135.84098674,6791184.0 
 08/21  08:00:00,307289112.65347197,307289112.6534719,6791184.0 
 08/21  09:00:00,286093110.84908536,286093110.84908536,6791184.0 
 08/21  10:00:00,303118575.7609102,303118575.7609103,6791184.0 
 08/21  11:00:00,327594583.94191476,327594583.9419147,6791184.0 
 08/21  12:00:00,321827918.9326855,321827918.9326855,20798724.609863 
 08/21  13:00:00,335647422.8391202,335647422.8391202,25024935.780316567 
 08/21  14:00:00,319837749.6225596,319837749.6225596,11339404.388396064 
 08/21  15:00:00,321548866.95687469,321548866.95687469,15399405.011845796 
 08/21  16:00:00,328818142.8086626,328818142.8086626,20188631.31579864 
 08/21  17:00:00,237470211.80332864,237470211.80332858,11001653.607184992 
 08/21  18:00:00,127429074.19899722,127429074.19899722,6791184.0 
 08/21  19:00:00,115568285.84120374,115568285.84120374,6791184.0 
 08/21  20:00:00,104347268.14327665,104347268.14327665,6791184.0 
 08/21  21:00:00,95704057.52486658,95704057.52486658,6791184.0 
 08/21  22:00:00,73301957.30496589,73301957.3049659,6791184.0 
 08/21  23:00:00,70207061.25759147,70207061.25759147,6791184.0 
 08/21  24:00:00,57335709.94418401,57335709.94418401,6791184.0 
 08/22  01:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/22  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/22  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/22  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/22  05:00:00,58162225.08261116,58162225.08261116,6791184.0 
 08/22  06:00:00,80607620.01697374,80607620.01697374,6791184.0 
 08/22  07:00:00,136930614.90031389,136930614.90031386,6791184.0 
 08/22  08:00:00,301871305.1364238,301871305.1364238,6791184.0 
 08/22  09:00:00,281894989.9391162,281894989.9391161,6791184.0 
 08/22  10:00:00,283558713.3269754,283558713.32697537,6791184.0 
 08/22  11:00:00,302785579.1205334,302785579.1205334,6791184.0 
 08/22  12:00:00,304070176.21027776,304070176.2102777,25432871.165087306 
 08/22  13:00:00,329737080.8460069,329737080.8460068,20659446.8711061 
 08/22  14:00:00,310387286.9204382,310387286.9204382,15498458.699083383 
 08/22  15:00:00,306101429.38065078,306101429.3806507,15410528.682254769 
 08/22  16:00:00,316174620.66035029,316174620.6603502,17517061.364265536 
 08/22  17:00:00,226344507.18117453,226344507.18117453,13578237.187314123 
 08/22  18:00:00,122223722.7196055,122223722.71960552,6791184.0 
 08/22  19:00:00,118036611.771816,118036611.77181599,6791184.0 
 08/22  20:00:00,111467336.36157105,111467336.36157106,6791184.0 
 08/22  21:00:00,103437838.50236808,103437838.50236808,6791184.0 
 08/22  22:00:00,73301957.30496589,73301957.3049659,6791184.0 
 08/22  23:00:00,70207061.25759147,70207061.25759147,6791184.0 
 08/22  24:00:00,57335709.94418401,57335709.94418401,6791184.0 
 08/23  01:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/23  02:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/23  03:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/23  04:00:00,57335738.170472148,57335738.170472148,6791184.0 
 08/23  05:00:00,58162225.08261116,58162225.08261116,6791184.0 
 08/23  06:00:00,91910492.7213061,91910492.72130612,6791184.0 
 08/23  07:00:00,145534965.77394108,145534965.77394108,6791184.0 
 08/23  08:00:00,313055203.17963036,313055203.1796303,6791184.0 
 08/23  09:00:00,291671140.4776505,291671140.47765049,6791184.0 
 08/23  10:00:00,294614835.79665729,294614835.7966572,6791184.0 
 08/23  11:00:00,320654426.2447001,320654426.2447001,6791184.0 
 08/23  12:00:00,323506727.3909417,323506727.3909416,25437249.022977815 
 08/23  13:00:00,343324341.8160864,343324341.8160864,20660339.354012498 
 08/23  14:00:00,331032880.43921789,331032880.4392178,15508242.851829868 
 08/23  15:00:00,340276854.8992644,340276854.89926436,15411247.792444382 
 08/23  16:00:00,353703021.86400529,353703021.86400529,15730871.901534379 
 08/23  17:00:00,261197266.17096357,261197266.1709635,15271956.519689184 
 08/23  18:00:00,146935278.78384168,146935278.78384165,6791184.0 
 08/23  19:00:00,134829741.1671158,134829741.1671158,6791184.0 
 08/23  20:00:00,124520111.21711555,124520111.21711555,6791184.0 
 08/23  21:00:00,111762237.6237731,111762237.62377313,6791184.0 
