Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PACU_VAV_BOT:Air System Total Heating Energy [J](Hourly),PACU_VAV_BOT:Air System Total Cooling Energy [J](Hourly),PACU_VAV_MID:Air System Total Heating Energy [J](Hourly),PACU_VAV_MID:Air System Total Cooling Energy [J](Hourly),PACU_VAV_TOP:Air System Total Heating Energy [J](Hourly),PACU_VAV_TOP:Air System Total Cooling Energy [J](Hourly) 
 05/28  18:00:00,17.833333333333333,1477192.0329882769,19180349.609860589,2082125.6604523175,29606257.83544173,2087495.167299252,29906761.23279301 
 05/28  19:00:00,16.416666666666669,0.0,0.0,403395.46287638079,4535892.967650739,404142.0681235149,4556188.358931427 
 05/28  20:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/28  21:00:00,15.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 05/28  22:00:00,14.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 05/28  23:00:00,13.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 05/28  24:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/29  01:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/29  02:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 05/29  03:00:00,12.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 05/29  04:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/29  05:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/29  06:00:00,13.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 05/29  07:00:00,15.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 05/29  08:00:00,17.166666666666669,0.0,0.0,0.0,0.0,0.0,0.0 
 05/29  09:00:00,18.583333333333333,0.0,0.0,410129.5664627132,7079616.728332084,0.0,0.0 
 05/29  10:00:00,20.166666666666669,0.0,0.0,1414839.8693919304,30019817.46928793,0.0,0.0 
 05/29  11:00:00,20.416666666666669,0.0,0.0,403395.46287638219,9867370.986722682,0.0,0.0 
 05/29  12:00:00,20.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 05/29  13:00:00,19.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 05/29  14:00:00,19.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 05/29  15:00:00,19.416666666666669,492397.3443294237,8066576.435497894,1643314.004450227,31665420.225958945,2049480.5559803758,40202532.17071836 
 05/29  16:00:00,18.416666666666669,2133721.825427509,29969849.336433866,2048531.345467215,32558350.525841934,1655547.8826920756,26837148.00260543 
 05/29  17:00:00,18.0,1805456.9292078904,22174893.165228357,1710714.5496139047,23200447.54276635,2136076.930752383,29462195.217597378 
 05/29  18:00:00,16.833333333333333,2215788.0494824119,19591842.478981228,2038406.9702873147,20631125.01809682,1630615.1239750514,17249813.896799759 
 05/29  19:00:00,15.416666666666666,0.0,0.0,0.0,0.0,1217120.8033591966,7109751.0831178319 
 05/29  20:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/29  21:00:00,14.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 05/29  22:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/29  23:00:00,13.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 05/29  24:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  01:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  02:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  03:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  04:00:00,11.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  05:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  06:00:00,11.0,3368610.179741849,0.0,2420372.7772582795,0.0,4065398.018964638,0.0 
 05/30  07:00:00,13.916666666666666,14060953.995989128,9244742.809788138,2465660.993895544,5945691.469745443,2424852.4087410864,5747264.002468415 
 05/30  08:00:00,16.583333333333333,8902418.16970592,59867292.175926517,3739330.8788454087,32415632.400045545,2674847.150564546,26588273.26361498 
 05/30  09:00:00,17.583333333333333,7082823.406657282,67723256.24558179,4660365.312660435,46285294.21196077,3208774.724333691,39260215.46868985 
 05/30  10:00:00,18.583333333333333,6516664.374752466,78233920.8388456,4497718.076708753,54964336.41396536,3891033.368859642,53132828.46311109 
 05/30  11:00:00,19.583333333333333,6525868.882550573,89765631.6463859,4680482.2933701169,64046660.12209937,4231068.238515489,63661435.74766858 
 05/30  12:00:00,20.0,6651484.051375646,94822223.56470749,3424901.02310914,58872281.89118439,3723890.6837968609,63104840.99500014 
 05/30  13:00:00,20.583333333333333,6762060.89891452,101842794.37453698,4694863.486400317,71685208.04757759,4958251.859131587,76121110.26679138 
 05/30  14:00:00,19.833333333333333,6550212.648068793,92776078.24860029,4936424.678822158,67399914.6054581,5842486.403129339,74832618.81335433 
 05/30  15:00:00,19.583333333333333,6986915.591887824,92340360.64359454,6000906.711901358,70302376.61139758,6571183.0938060269,75944593.58284286 
 05/30  16:00:00,19.416666666666669,8162841.296129739,96280575.79888323,6457974.066830859,70856247.87819956,6988433.733393013,76255934.5309364 
 05/30  17:00:00,17.833333333333333,7271925.944079443,71698376.19254107,3435717.2518159837,42130977.448006767,3708895.26410913,45069208.03997765 
 05/30  18:00:00,16.416666666666669,3562370.623694448,32372504.829663423,2628066.2736373597,23774030.39162195,2622835.1014078336,23965442.655305994 
 05/30  19:00:00,14.833333333333334,3075215.6789217197,10014013.271408689,2457286.6190430514,7962717.388217109,2453693.8362293459,7969125.097963562 
 05/30  20:00:00,13.416666666666666,2992463.1196879756,0.0,2420372.7772582795,0.0,2424852.4087410836,0.0 
 05/30  21:00:00,13.0,2954384.065976557,0.0,2420372.777258285,0.0,2424852.408741089,0.0 
 05/30  22:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  23:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  24:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  01:00:00,11.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  02:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  03:00:00,10.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  04:00:00,11.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  05:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  06:00:00,12.583333333333334,3112162.692295417,0.0,2420372.777258285,0.0,2424852.4087410948,0.0 
 05/31  07:00:00,13.583333333333334,16194884.446799338,0.0,2420372.777258285,0.0,2424852.4087410967,0.0 
 05/31  08:00:00,15.166666666666666,8742657.51184868,29470721.79840053,3361479.8559672057,14226725.481135743,2483533.179899615,11259739.499684336 
 05/31  09:00:00,16.583333333333333,6645188.156530878,50325258.27858979,3978061.3518322457,32633114.343603638,2782728.458812578,26703663.385957526 
 05/31  10:00:00,18.166666666666669,6242461.238078875,71218998.0555622,4204585.402326067,49521840.21524816,3435392.63216672,46125207.01734882 
 05/31  11:00:00,20.75,6254824.670180043,99966004.93950081,4546306.608768663,71717165.66673738,3937669.0427757936,70204167.7740292 
 05/31  12:00:00,22.0,6351761.291089531,114271526.53767497,3413915.836681806,72300389.18388453,3609998.52210535,76507945.96883554 
 05/31  13:00:00,21.416666666666669,6654265.9968721489,114813506.61216457,4581584.348810066,79884242.71261397,4917928.178096654,85336932.09784813 
 05/31  14:00:00,21.0,6273669.745104577,108078952.79294446,4700284.625266464,78403739.04355194,5649244.043252035,87441974.31057219 
 05/31  15:00:00,21.0,6072745.505631584,106672642.5345943,4790236.3132073809,78998363.41886781,5234242.909390027,85055626.61762032 
 05/31  16:00:00,19.833333333333333,6853174.114572192,100121450.84278959,4718482.54164478,70332731.95326026,4830345.2134286,73749479.1455451 
 05/31  17:00:00,19.0,6011103.093011803,85687431.10536689,2572171.555822676,46377549.02042397,2585129.909347034,47084095.55962445 
 05/31  18:00:00,17.833333333333333,3267024.9493188366,48053399.01300678,2420372.7772582878,35427835.60940681,2424852.4087410795,35660003.75205444 
 05/31  19:00:00,16.416666666666669,2963298.091188684,29995648.977107057,2420372.777258285,24523939.402413206,2424852.408741089,24588381.256758028 
 05/31  20:00:00,14.833333333333334,2954384.0659765519,10856618.5925218,2420372.7772582795,9031859.848086164,2424852.4087410836,9028825.901027546 
 05/31  21:00:00,14.0,2954384.0659765375,0.0,2420372.7772582739,0.0,2424852.4087410785,0.0 
 05/31  22:00:00,13.825000000000001,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  23:00:00,13.525,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  24:00:00,13.225,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  01:00:00,12.983333333333335,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  02:00:00,12.725,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  03:00:00,12.424999999999999,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  04:00:00,12.125,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  05:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  06:00:00,12.583333333333334,3097778.485920988,0.0,2420372.777258285,0.0,2424852.4087410864,0.0 
 06/01  07:00:00,13.583333333333334,16348572.897407446,0.0,2420372.777258285,0.0,2424852.408741089,0.0 
 06/01  08:00:00,15.166666666666666,8938628.674599968,32898848.3068352,3527954.0560892017,16097879.733186342,2650347.6911844217,12974626.695195774 
 06/01  09:00:00,17.75,6647804.451576141,72478289.10914696,4206326.763662533,48704648.617948088,3082432.0384615825,42173479.797314468 
 06/01  10:00:00,20.75,5745139.192658007,106435154.46738798,3856627.0726145498,73726382.0948485,3422680.8933305887,71993638.5970779 
 06/01  11:00:00,22.0,5907975.77649373,124108147.86365052,4150327.8695655416,85224003.4978989,3854144.4918394356,85474414.26108705 
 06/01  12:00:00,21.416666666666669,6148223.447364668,120592141.14657974,3124521.083206741,72486562.36545223,3463553.789517009,78444664.8008422 
 06/01  13:00:00,21.0,6395976.339485942,118268633.37429773,4315677.197790569,81077851.87805075,4669624.369481034,86812191.09227646 
 06/01  14:00:00,21.0,6014716.6436578859,113966479.79922623,4459324.748315036,82075944.41098617,5391996.566711605,93510432.4822208 
 06/01  15:00:00,21.0,6338517.419964909,117634592.13603372,5386219.081447261,89712659.47349057,6052907.218871857,99908141.85037239 
 06/01  16:00:00,20.416666666666669,7525344.742308399,120744455.37283629,5956591.200114072,88184172.29120839,6628879.916153485,97690801.61475189 
 06/01  17:00:00,19.416666666666669,6822124.476378736,102314731.72418657,3404558.957169979,61958131.62393492,3781515.057294169,67201067.80089846 
 06/01  18:00:00,17.833333333333333,3599201.309064268,55565523.68578612,2867214.518167953,43103847.63322291,2878091.9709506996,43898518.60741481 
 06/01  19:00:00,16.416666666666669,3080675.6855093215,32408460.93489498,2589385.218970144,26960289.57807546,2579428.2611163605,27005949.051720248 
 06/01  20:00:00,14.833333333333334,2954384.0659765496,10938269.852235422,2426419.745593055,9078072.251206216,2427196.1919751137,9050405.89055278 
 06/01  21:00:00,14.0,2954384.0659765407,0.0,2420372.777258285,0.0,2424852.4087410948,0.0 
 06/01  22:00:00,13.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  23:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  24:00:00,13.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  01:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  02:00:00,13.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  03:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  04:00:00,13.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  05:00:00,13.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  06:00:00,14.166666666666666,3118417.044863948,3775403.296842577,2424668.1119901386,3276427.0059842125,2424852.408741089,3283649.368207586 
 06/02  07:00:00,15.583333333333334,10035948.383713736,26047789.441502643,2672891.1688641996,17367738.418707998,2537265.041614259,16706995.663071812 
 06/02  08:00:00,17.166666666666669,9030010.612410946,70503025.97892891,4235617.462192269,41032283.38481811,3131203.9239327639,35670271.57786368 
 06/02  09:00:00,18.583333333333333,6889658.840169242,80402930.14912793,4860591.843950906,56772924.57010469,3713386.853569408,51886969.157941069 
 06/02  10:00:00,20.75,6085543.469417641,101773628.66944805,4372898.9121286,72740769.31117399,4190691.4921214815,74186793.4729318 
 06/02  11:00:00,22.0,6256956.372453819,112234051.82515915,4650018.426748812,80839462.33978354,4523072.438276758,83250342.89143323 
 06/02  12:00:00,21.416666666666669,6404840.084474293,109945949.08911492,3409056.4102491878,69619457.2906981,3916508.653199399,76426458.54563219 
 06/02  13:00:00,21.0,6706163.361089111,111026960.1618982,4709981.587439517,78500170.81382704,5211699.18696841,84850960.42996484 
 06/02  14:00:00,21.0,6276507.114968399,108107491.62063258,4795242.858395608,78967275.02312854,5895461.7304741539,89098690.68547115 
 06/02  15:00:00,21.0,6608590.02653009,110370112.23882292,5778721.954925657,84414294.06827623,6569135.456691091,94358479.91623591 
 06/02  16:00:00,19.833333333333333,8016765.821114839,111221506.42680238,6498300.640613238,82502023.43958391,7312512.255733153,91036168.32680652 
 06/02  17:00:00,18.416666666666669,7307919.395296494,92647444.86809658,3704147.875846851,56255851.493425499,4147670.0303752457,61311543.25366397 
 06/02  18:00:00,17.416666666666669,3761833.2069474125,52541167.744142618,3007611.5472910969,40781150.168665017,3042545.7932114687,41799603.69017953 
 06/02  19:00:00,16.416666666666669,3175833.566679059,32208993.175670126,2654895.4957610287,26454951.021420298,2643956.480218844,26572775.799679538 
 06/02  20:00:00,14.833333333333334,2977570.252009775,10327292.635743551,2441453.13601157,8487432.27498594,2437908.4390999667,8467850.43041162 
 06/02  21:00:00,14.0,2954384.0659765505,0.0,2420372.777258285,0.0,2424852.408741089,0.0 
 06/02  22:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  23:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  24:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/03  01:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/03  02:00:00,13.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 06/03  03:00:00,13.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 06/03  04:00:00,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 06/03  05:00:00,14.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 06/03  06:00:00,15.166666666666666,3074524.3612093848,12624541.098070637,2420372.777258284,11424139.903865142,2424852.408741096,11455226.552877136 
 06/03  07:00:00,16.583333333333333,3203048.2513090127,33207301.85731835,2638932.47216684,26950000.367439066,2524098.948438101,26164846.778774967 
 06/03  08:00:00,17.583333333333333,3405430.2168638647,47023555.604841489,2864884.290409635,38027600.27387257,2742357.855744725,37415599.85959866 
 06/03  09:00:00,18.583333333333333,3656145.7400563519,60963083.393447879,2939843.01268298,47308461.16866902,2837288.372349415,47088384.43078653 
 06/03  10:00:00,20.166666666666669,3439962.875693614,72992588.65524656,2690223.192348658,55741759.25575552,2795828.9265654755,58212526.33436636 
 06/03  11:00:00,21.0,3492462.395834771,78726128.43882725,2668436.001797665,59102374.81633845,2632290.2568471657,59681112.56688739 
 06/03  12:00:00,21.0,3052322.084346983,70025235.09150407,2408196.498622975,54319741.42376481,2514460.9920465128,56784302.53978892 
 06/03  13:00:00,21.0,2954384.065976553,65015808.82707873,2495957.0773443749,55664311.15875544,2510675.1209560537,56722761.70530522 
 06/03  14:00:00,20.475000000000006,2954384.0659765556,58650958.30727553,2509846.4394642238,52267692.7344244,2683457.8298948265,55558168.63431898 
 06/03  15:00:00,19.458333333333333,2954384.0659765435,51285726.987319,2838443.493668761,49694713.24930526,2886485.2864347805,51250704.58939031 
 06/03  16:00:00,19.0,2954384.065976554,49776925.05246124,2998840.6182745948,48290876.40967509,3034065.8712920609,49712153.814966659 
 06/03  17:00:00,18.416666666666669,2954384.0659765496,40867097.150961969,2420372.7772582999,37929416.91064665,2428523.065342302,38308011.256145078 
 06/03  18:00:00,17.416666666666669,0.0,0.0,1224912.7882771637,16132336.843307753,1227691.063162458,16257152.960864854 
 06/03  19:00:00,16.416666666666669,0.0,0.0,1213829.101853157,12939126.878001024,1218225.6558243456,13019064.029988498 
 06/03  20:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/03  21:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/03  22:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/03  23:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/03  24:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/04  01:00:00,14.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 06/04  02:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/04  03:00:00,13.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 06/04  04:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/04  05:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/04  06:00:00,13.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 06/04  07:00:00,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 06/04  08:00:00,16.166666666666669,0.0,0.0,0.0,0.0,0.0,0.0 
 06/04  09:00:00,17.583333333333333,0.0,0.0,822047.5612330588,11584518.099396265,0.0,0.0 
 06/04  10:00:00,19.75,0.0,0.0,1423908.6325359964,28918109.437937909,1421722.0489239318,26169882.758475879 
 06/04  11:00:00,21.0,0.0,0.0,0.0,0.0,808598.4066817019,18992266.64126128 
 06/04  12:00:00,20.416666666666669,0.0,0.0,0.0,0.0,0.0,0.0 
 06/04  13:00:00,20.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0 
 06/04  14:00:00,20.416666666666669,0.0,0.0,0.0,0.0,0.0,0.0 
 06/04  15:00:00,20.0,0.0,0.0,1492197.5929618222,29470562.195848369,2052710.500252916,41144993.68211176 
 06/04  16:00:00,19.416666666666669,2133721.82542751,36255424.02927969,2060182.1904935628,38863385.696783509,1670156.3631230498,31895251.932218408 
 06/04  17:00:00,18.416666666666669,1641324.481098086,23894641.752997839,1678953.2388655702,27229219.802018748,2102829.666111926,34773329.385258797 
 06/04  18:00:00,17.416666666666669,1230993.360823559,13468068.840293656,1832503.0527442694,23858679.504252167,1635437.8132706965,22005014.463741058 
 06/04  19:00:00,15.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 06/04  20:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/04  21:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/04  22:00:00,14.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 06/04  23:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/04  24:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/05  01:00:00,13.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 06/05  02:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/05  03:00:00,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 06/05  04:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/05  05:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/05  06:00:00,12.583333333333334,3669171.535347848,0.0,2531834.4626933305,0.0,2424852.408741084,0.0 
 06/05  07:00:00,15.333333333333334,10760009.247079215,23152954.756148727,2872442.7346467326,15600866.53823813,2690587.512558309,15074877.664308433 
 06/05  08:00:00,17.583333333333333,9459779.931248744,82304084.31592508,4748879.572071404,49797879.040035258,3314058.817443133,42488265.11264164 
 06/05  09:00:00,18.583333333333333,7278558.182506134,87978668.56442245,5369031.8643897329,63230555.19773728,4053501.8437823567,57681434.997903767 
 06/05  10:00:00,20.166666666666669,6565088.09482339,106443726.68745584,4940679.436602269,77162219.2309324,4676574.149489608,78382249.66955611 
 06/05  11:00:00,21.0,6798652.477686162,122639195.71210441,5389222.726319382,89814512.41466196,5132515.828978517,90921664.95595029 
 06/05  12:00:00,21.0,6919151.776815451,123899049.40568197,3962797.321191739,78318510.46752763,4499917.411382079,85550653.37203096 
 06/05  13:00:00,21.0,7294430.754940431,127659774.09559748,5415572.7314479569,90083884.17981044,5958282.327420286,99061660.62517408 
 06/05  14:00:00,21.0,6779101.170266358,122409834.92313648,5361826.712872518,89566711.8112039,6598117.063800824,104762942.12332407 
 06/05  15:00:00,20.416666666666669,7179408.343476726,112227824.27944653,6439834.264158941,86924545.2314041,7304157.829857973,97058983.94748712 
 06/05  16:00:00,19.416666666666669,8577092.000756788,109219840.00188887,7130433.865774946,81946966.26987756,7946750.332196049,89503607.82850315 
 06/05  17:00:00,18.416666666666669,7644333.721595863,94549610.06902305,3997200.93622094,58447227.209060359,4440583.946675924,63419011.6326899 
 06/05  18:00:00,17.416666666666669,3823511.902595847,53177583.97852577,2991871.3031018699,40641181.89293792,3088217.4476325504,42229513.7908229 
 06/05  19:00:00,16.416666666666669,3221681.4527400906,33939489.898239728,2634546.8713940784,27366618.467909799,2622410.296639286,27429928.892813714 
 06/05  20:00:00,15.416666666666666,3001450.2762173179,19096489.378004858,2445159.0702570097,15587515.556960592,2438161.1438844145,15510309.526259628 
 06/05  21:00:00,15.583333333333334,2954384.0659765547,19617266.92258084,2420372.7772582846,17124856.776809258,2424852.4087410948,17124424.36346867 
 06/05  22:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/05  23:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/05  24:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/06  01:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/06  02:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/06  03:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/06  04:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/06  05:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/06  06:00:00,16.0,3171650.9038243426,23133604.447202963,2518155.072134763,21216378.408497197,2424852.408741091,20738858.601460697 
 06/06  07:00:00,16.583333333333333,5132103.62283882,39924866.609705928,2420372.777258282,24916018.57265836,2424852.408741089,25018379.23691424 
 06/06  08:00:00,17.0,8287215.056915393,65748753.0096868,3519262.8274166898,35901309.9610315,2601416.023843485,29908858.14758115 
 06/06  09:00:00,17.0,6791512.309149612,59241254.43180947,4506653.770127841,40519820.15144724,3322217.021819285,35173850.67043297 
 06/06  10:00:00,18.166666666666669,6610746.500072443,73151958.2662767,4873822.083242735,52856681.0047503,4297642.25339608,51700000.30097986 
 06/06  11:00:00,20.166666666666669,6717217.004670024,97482670.12155035,5256924.930283707,71752442.09307914,4798869.3094634809,72106993.81299521 
 06/06  12:00:00,21.0,6768080.682817464,106250326.41224313,3910431.8698806797,69691434.23980475,4311573.894722855,75167480.83920622 
 06/06  13:00:00,20.416666666666669,7343512.876331328,103307926.7609269,5445238.29220451,74318778.29596022,5720133.477437668,78934356.54274619 
 06/06  14:00:00,18.833333333333333,7045812.146569417,83768259.45970187,5481982.920036594,61629916.08337055,6133430.939494729,67109668.68169317 
 06/06  15:00:00,18.0,7108973.688752198,73626367.58862797,5973346.822465756,56064723.60609095,5999453.010710208,58425679.60035592 
 06/06  16:00:00,17.416666666666669,8181078.494851266,66181390.962886679,6111281.38406359,47938290.3572463,6026804.551584732,49532331.58554025 
 06/06  17:00:00,17.0,7007951.381148576,52043842.08735541,3271566.62682034,30100057.667494846,3280631.4896042656,30860075.72106869 
 06/06  18:00:00,17.0,3574161.4977701145,36111694.734467539,2683837.56573697,26871601.952788634,2661144.4530161304,27069538.70207301 
 06/06  19:00:00,15.25,3143078.131026087,14382975.526575372,2503979.639184347,11403656.053109957,2494911.8949413059,11439221.29385164 
 06/06  20:00:00,14.583333333333334,3006385.4859256024,6493047.68255889,2420372.777258285,5250882.8441684939,2424852.408741089,5276199.344865313 
 06/06  21:00:00,15.0,2954384.065976548,11096905.056624284,2420372.777258285,9445920.933394969,2424852.408741089,9476529.708237011 
 06/06  22:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/06  23:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/06  24:00:00,14.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  01:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  02:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  03:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  04:00:00,13.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  05:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  06:00:00,13.583333333333334,3159815.791182948,0.0,2462353.6361049197,0.0,2424852.4087410948,0.0 
 06/07  07:00:00,14.0,14424742.463492442,0.0,2420372.7772582948,0.0,2424852.408741094,0.0 
 06/07  08:00:00,14.583333333333334,9052768.095188722,19060468.91265838,3628342.9898085456,8349893.804932188,2624691.733208579,6338154.435019149 
 06/07  09:00:00,16.166666666666669,6673227.230825318,44781463.383578669,4159445.4638976266,29513145.735238114,2945667.226769349,24339030.243770429 
 06/07  10:00:00,17.0,6305193.05590144,52894530.47102068,4194356.782436709,36463281.141456808,3467618.28255565,33848632.6686087 
 06/07  11:00:00,17.583333333333333,6682581.9819189109,63638881.65076984,4610635.629236981,44658726.47380992,3756261.2538707128,41729471.316160548 
 06/07  12:00:00,18.583333333333333,6871562.911122162,80077006.79769868,3600860.213136651,49690148.949655149,3349458.2376080516,49172144.60933119 
 06/07  13:00:00,19.583333333333333,7133085.028662641,90574042.30051854,5150454.296581913,64584964.31692038,4630962.23350541,64361075.53952839 
 06/07  14:00:00,19.416666666666669,6608420.352659088,86662335.8300052,5092789.66763277,63541911.05976865,5257428.254336768,66915864.87543532 
 06/07  15:00:00,19.0,6935937.580362055,85532175.03936979,6005357.2264169719,65548040.15284553,5882268.509426488,67753924.91367127 
 06/07  16:00:00,19.0,8073194.366111663,87707329.26130799,6475957.506804559,64933303.379278149,6527865.444440144,67985452.80863746 
 06/07  17:00:00,18.416666666666669,7131060.8461931259,77108451.30334023,3606770.1394924779,47131817.30008854,3758423.280434942,49518253.65891954 
 06/07  18:00:00,17.416666666666669,3738706.6912343457,44053688.34719951,2966073.594866992,33872217.92452387,2947533.906796085,34386404.375481 
 06/07  19:00:00,16.416666666666669,3175641.3659866347,28489490.82214853,2643972.9768212868,23165353.462332209,2625160.8897292704,23272520.909505439 
 06/07  20:00:00,16.0,2962840.3521395239,23558057.995130924,2439861.685112802,19446031.868201607,2434173.136246254,19446378.539696445 
 06/07  21:00:00,16.0,2954384.065976548,22710936.02607087,2420372.777258285,19861169.80336773,2424852.4087410836,19915993.458194008 
 06/07  22:00:00,15.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  23:00:00,14.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  24:00:00,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0 
 06/08  01:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0 
